2017-09-11 20:00	1327.548	1327.598	1326.601	1326.958	30
2017-09-11 20:30	1326.918	1327.512	1326.698	1326.698	30
2017-09-11 22:00	1326.618	1329.162	1326.618	1328.861	30
2017-09-11 22:30	1328.862	1329.062	1328.461	1328.861	30
2017-09-11 23:00	1328.781	1329.002	1328.329	1328.699	30
2017-09-11 23:30	1328.698	1328.698	1326.848	1327.171	30
2017-09-12 00:00	1327.208	1327.652	1324.500	1325.162	30
2017-09-12 00:30	1325.181	1326.029	1324.611	1325.048	30
2017-09-12 01:00	1325.028	1326.489	1324.889	1325.771	30
2017-09-12 01:30	1325.772	1326.172	1325.268	1325.678	30
2017-09-12 02:00	1325.688	1326.032	1324.500	1324.789	30
2017-09-12 02:30	1324.789	1325.988	1324.789	1325.898	30
2017-09-12 03:00	1325.908	1326.131	1325.141	1325.331	30
2017-09-12 03:30	1325.259	1325.541	1325.088	1325.129	30
2017-09-12 04:00	1325.129	1325.391	1324.712	1324.891	30
2017-09-12 04:30	1324.892	1325.012	1323.281	1324.182	30
2017-09-12 05:00	1324.181	1324.299	1323.348	1324.241	30
2017-09-12 05:30	1324.242	1325.778	1324.061	1325.508	30
2017-09-12 06:00	1325.498	1327.318	1325.198	1327.318	30
2017-09-12 06:30	1327.299	1327.338	1325.502	1326.212	30
2017-09-12 07:00	1326.301	1326.839	1325.618	1326.738	30
2017-09-12 07:30	1326.738	1327.381	1326.231	1327.021	30
2017-09-12 08:00	1327.021	1328.512	1325.991	1326.281	30
2017-09-12 08:30	1326.282	1327.248	1325.728	1326.398	30
2017-09-12 09:00	1326.389	1326.758	1325.871	1326.108	30
2017-09-12 09:30	1326.109	1326.602	1325.809	1326.419	30
2017-09-12 10:00	1326.412	1326.822	1325.889	1326.669	30
2017-09-12 10:30	1326.669	1326.832	1322.589	1323.702	30
2017-09-12 11:00	1323.672	1324.432	1322.998	1323.812	30
2017-09-12 11:30	1323.811	1325.568	1323.401	1325.538	30
2017-09-12 12:00	1325.578	1329.292	1325.532	1328.511	30
2017-09-12 12:30	1328.568	1328.772	1324.909	1325.442	30
2017-09-12 13:00	1325.439	1326.668	1324.938	1325.882	30
2017-09-12 13:30	1325.931	1326.998	1324.971	1326.688	30
2017-09-12 14:00	1326.682	1328.619	1326.128	1327.508	30
2017-09-12 14:30	1327.511	1328.659	1326.979	1327.309	30
2017-09-12 15:00	1327.308	1327.781	1326.181	1326.591	30
2017-09-12 15:30	1326.592	1327.339	1325.721	1327.228	30
2017-09-12 16:00	1327.228	1327.411	1325.211	1325.719	30
2017-09-12 16:30	1325.711	1328.238	1325.421	1328.201	30
2017-09-12 17:00	1328.202	1329.028	1327.049	1328.548	30
2017-09-12 17:30	1328.569	1328.922	1328.041	1328.421	30
2017-09-12 18:00	1328.438	1331.758	1328.371	1330.708	30
2017-09-12 18:30	1330.708	1331.148	1329.771	1330.821	30
2017-09-12 19:00	1330.811	1331.888	1330.558	1331.109	30
2017-09-12 19:30	1331.109	1331.731	1330.571	1331.478	30
2017-09-12 20:00	1331.471	1331.909	1331.089	1331.192	30
